settlement_date,settlement_period,price_gbp_per_mwh
2025-06-23,44,95.12
2025-06-23,45,86.49
2025-06-23,46,78.97
2025-06-23,47,82.93
2025-06-23,48,62.82
2025-06-24,1,56.87
2025-06-24,2,49.66
2025-06-24,3,49.62
2025-06-24,4,46.82
2025-06-24,5,36.49
2025-06-24,6,30.68
2025-06-24,7,22.28
2025-06-24,8,31.28
2025-06-24,9,26.9
2025-06-24,10,32.5
2025-06-24,11,56.06
2025-06-24,12,59.34
2025-06-24,13,59.91
2025-06-24,14,72.33
2025-06-24,15,67.96
2025-06-24,16,73.12
2025-06-24,17,75.03
2025-06-24,18,83.35
2025-06-24,19,87.13
2025-06-24,20,88.46
2025-06-24,21,86.79
2025-06-24,22,78.55
2025-06-24,23,58.35
2025-06-24,24,37.18
2025-06-24,25,31.85
2025-06-24,26,24.75
2025-06-24,27,11.25
2025-06-24,28,7.19
2025-06-24,29,13.8
2025-06-24,30,26.07
2025-06-24,31,-0.7
2025-06-24,32,12.41
2025-06-24,33,18.69
2025-06-24,34,56.91
2025-06-24,35,75.09
2025-06-24,36,86.59
2025-06-24,37,82.3
2025-06-24,38,84.19
2025-06-24,39,90.88
2025-06-24,40,103.32
2025-06-24,41,107.31
2025-06-24,42,108.63
2025-06-24,43,105.8
2025-06-24,44,104.36
2025-06-24,45,97.17
2025-06-24,46,86.99
2025-06-24,47,74.97
2025-06-24,48,72.58
2025-06-25,1,81.46
2025-06-25,2,88.43
2025-06-25,3,90.75
2025-06-25,4,94.3
2025-06-25,5,93.33
2025-06-25,6,87.85
2025-06-25,7,91.11
2025-06-25,8,84.79
2025-06-25,9,97.42
2025-06-25,10,95.47
2025-06-25,11,103.64
2025-06-25,12,102.76
2025-06-25,13,105.68
2025-06-25,14,111.29
2025-06-25,15,112.52
2025-06-25,16,112.91
2025-06-25,17,104.5
2025-06-25,18,104.81
2025-06-25,19,98.5
2025-06-25,20,91.59
2025-06-25,21,94.07
2025-06-25,22,94.71
2025-06-25,23,85.53
2025-06-25,24,86.2
2025-06-25,25,82.58
2025-06-25,26,77.7
2025-06-25,27,72.31
2025-06-25,28,74.78
2025-06-25,29,74.13
2025-06-25,30,70.2
2025-06-25,31,77.11
2025-06-25,32,78.55
2025-06-25,33,99.66
2025-06-25,34,100.96
2025-06-25,35,119.2
2025-06-25,36,117.36
2025-06-25,37,144.24
2025-06-25,38,146.58
2025-06-25,39,162.68
2025-06-25,40,161.46
2025-06-25,41,168.88
2025-06-25,42,150.92
2025-06-25,43,114.52
2025-06-25,44,110.18
2025-06-25,45,100.49
2025-06-25,46,95.79
2025-06-25,47,79.46
2025-06-25,48,84.22
2025-06-26,1,81.82
2025-06-26,2,78.94
2025-06-26,3,78.91
2025-06-26,4,79.1
2025-06-26,5,71.07
2025-06-26,6,73.69
2025-06-26,7,73.47
2025-06-26,8,71.18
2025-06-26,9,67.02
2025-06-26,10,68.12
2025-06-26,11,71.05
2025-06-26,12,70.83
2025-06-26,13,81.16
2025-06-26,14,87.99
2025-06-26,15,82.78
2025-06-26,16,95.22
2025-06-26,17,93.16
2025-06-26,18,90.9
2025-06-26,19,70.71
2025-06-26,20,72.39
2025-06-26,21,72.51
2025-06-26,22,66.65
2025-06-26,23,45.89
2025-06-26,24,31.52
2025-06-26,25,23.23
2025-06-26,26,19.23
2025-06-26,27,2.19
2025-06-26,28,-2.18
2025-06-26,29,-4.05
2025-06-26,30,-7.57
2025-06-26,31,-16.53
2025-06-26,32,-7.95
2025-06-26,33,0.62
2025-06-26,34,20.18
2025-06-26,35,40.66
2025-06-26,36,59.84
2025-06-26,37,53.13
2025-06-26,38,55.58
2025-06-26,39,69.09
2025-06-26,40,78.96
2025-06-26,41,79.33
2025-06-26,42,81.72
2025-06-26,43,89.76
2025-06-26,44,90.27
2025-06-26,45,89.78
2025-06-26,46,89.4
2025-06-26,47,93.17
2025-06-26,48,85.04
2025-06-27,1,88.24
2025-06-27,2,88.44
2025-06-27,3,83.03
2025-06-27,4,83.23
2025-06-27,5,86.18
2025-06-27,6,71.94
2025-06-27,7,69.1
2025-06-27,8,68.22
2025-06-27,9,74.65
2025-06-27,10,73.17
2025-06-27,11,78.45
2025-06-27,12,78.23
2025-06-27,13,80.39
2025-06-27,14,78.5
2025-06-27,15,87.68
2025-06-27,16,87.68
2025-06-27,17,87.68
2025-06-27,18,87.68
2025-06-27,19,0.0
2025-06-27,20,0.0
2025-06-27,21,83.74
2025-06-27,22,83.62
2025-06-27,23,0.0
2025-06-27,24,38.01
2025-06-27,25,43.27
2025-06-27,26,35.13
2025-06-27,27,28.77
2025-06-27,28,20.58
2025-06-27,29,19.02
2025-06-27,30,10.11
2025-06-27,31,13.25
2025-06-27,32,16.61
2025-06-27,33,34.92
2025-06-27,34,44.62
2025-06-27,35,63.92
2025-06-27,36,60.81
2025-06-27,37,72.99
2025-06-27,38,78.55
2025-06-27,39,93.1
2025-06-27,40,92.54
2025-06-27,41,95.34
2025-06-27,42,90.68
2025-06-27,43,76.21
2025-06-27,44,68.5
2025-06-27,45,51.9
2025-06-27,46,49.06
2025-06-27,47,26.61
2025-06-27,48,15.28
2025-06-28,1,18.6
2025-06-28,2,11.73
2025-06-28,3,4.17
2025-06-28,4,5.06
2025-06-28,5,5.16
2025-06-28,6,1.27
2025-06-28,7,-4.61
2025-06-28,8,-2.03
2025-06-28,9,-2.0
2025-06-28,10,-0.53
2025-06-28,11,0.34
2025-06-28,12,1.79
2025-06-28,13,7.61
2025-06-28,14,7.66
2025-06-28,15,2.88
2025-06-28,16,2.51
2025-06-28,17,-12.52
2025-06-28,18,-10.07
2025-06-28,19,-12.59
2025-06-28,20,-14.01
2025-06-28,21,-12.38
2025-06-28,22,-15.28
2025-06-28,23,-17.0
2025-06-28,24,-20.47
2025-06-28,25,-23.92
2025-06-28,26,-26.26
2025-06-28,27,-30.86
2025-06-28,28,-33.59
2025-06-28,29,-36.32
2025-06-28,30,-38.38
2025-06-28,31,-43.6
2025-06-28,32,-45.13
2025-06-28,33,-50.65
2025-06-28,34,-38.46
2025-06-28,35,-20.52
2025-06-28,36,0.17
2025-06-28,37,50.04
2025-06-28,38,52.61
2025-06-28,39,83.04
2025-06-28,40,84.44
2025-06-28,41,86.55
2025-06-28,42,86.51
2025-06-28,43,87.34
2025-06-28,44,88.33
2025-06-28,45,84.63
2025-06-28,46,83.69
2025-06-28,47,0.0
2025-06-28,48,0.0
2025-06-29,1,0.0
2025-06-29,2,0.0
2025-06-29,3,0.0
2025-06-29,4,0.0
2025-06-29,5,0.0
2025-06-29,6,8.78
2025-06-29,7,55.77
2025-06-29,8,63.12
2025-06-29,9,46.4
2025-06-29,10,47.69
2025-06-29,11,49.95
2025-06-29,12,46.5
2025-06-29,13,33.09
2025-06-29,14,34.4
2025-06-29,15,8.27
2025-06-29,16,13.4
2025-06-29,17,7.35
2025-06-29,18,17.89
2025-06-29,19,35.46
2025-06-29,20,47.65
2025-06-29,21,58.1
2025-06-29,22,68.79
2025-06-29,23,97.49
2025-06-29,24,95.77
2025-06-29,25,95.37
2025-06-29,26,93.96
2025-06-29,27,97.03
2025-06-29,28,96.75
2025-06-29,29,94.41
2025-06-29,30,90.98
2025-06-29,31,81.29
2025-06-29,32,81.23
2025-06-29,33,78.8
2025-06-29,34,83.2
2025-06-29,35,80.21
2025-06-29,36,73.71
2025-06-29,37,79.67
2025-06-29,38,81.02
2025-06-29,39,93.05
2025-06-29,40,95.53
2025-06-29,41,99.29
2025-06-29,42,99.29
2025-06-29,43,98.85
2025-06-29,44,100.26
2025-06-29,45,98.68
2025-06-29,46,89.02
2025-06-29,47,79.8
2025-06-29,48,84.47
2025-06-30,1,87.91
2025-06-30,2,85.49
2025-06-30,3,75.25
2025-06-30,4,70.27
2025-06-30,5,68.74
2025-06-30,6,65.14
2025-06-30,7,71.73
2025-06-30,8,64.21
2025-06-30,9,61.0
2025-06-30,10,63.68
2025-06-30,11,75.44
2025-06-30,12,79.91
2025-06-30,13,87.29
2025-06-30,14,92.25
2025-06-30,15,82.21
2025-06-30,16,88.11
2025-06-30,17,75.95
2025-06-30,18,75.33
2025-06-30,19,75.27
2025-06-30,20,80.32
2025-06-30,21,74.57
2025-06-30,22,72.02
2025-06-30,23,69.12
2025-06-30,24,65.65
2025-06-30,25,68.66
2025-06-30,26,67.32
2025-06-30,27,70.11
2025-06-30,28,74.54
2025-06-30,29,78.48
2025-06-30,30,76.11
2025-06-30,31,88.77
2025-06-30,32,86.54
2025-06-30,33,95.66
2025-06-30,34,85.37
2025-06-30,35,143.43
2025-06-30,36,145.87
2025-06-30,37,170.36
2025-06-30,38,184.55
2025-06-30,39,208.36
2025-06-30,40,205.45
2025-06-30,41,190.86
2025-06-30,42,165.05
2025-06-30,43,132.64
2025-06-30,44,119.17
2025-06-30,45,115.74
2025-06-30,46,108.66
2025-06-30,47,99.11
2025-06-30,48,96.11
2025-07-01,1,92.1
2025-07-01,2,91.43
2025-07-01,3,80.01
2025-07-01,4,77.31
2025-07-01,5,72.36
2025-07-01,6,70.26
2025-07-01,7,73.18
2025-07-01,8,78.7
2025-07-01,9,73.3
2025-07-01,10,74.62
2025-07-01,11,96.12
2025-07-01,12,100.06
2025-07-01,13,103.55
2025-07-01,14,114.69
2025-07-01,15,89.63
2025-07-01,16,95.18
2025-07-01,17,93.97
2025-07-01,18,86.71
2025-07-01,19,69.53
2025-07-01,20,73.11
2025-07-01,21,73.92
2025-07-01,22,76.73
2025-07-01,23,72.73
2025-07-01,24,70.72
2025-07-01,25,70.35
2025-07-01,26,68.75
2025-07-01,27,69.77
2025-07-01,28,69.33
2025-07-01,29,71.8
2025-07-01,30,68.44
2025-07-01,31,85.67
2025-07-01,32,81.95
2025-07-01,33,92.47
2025-07-01,34,89.41
2025-07-01,35,146.54
2025-07-01,36,138.93
2025-07-01,37,217.96
2025-07-01,38,218.31
2025-07-01,39,230.86
2025-07-01,40,225.82
2025-07-01,41,204.05
2025-07-01,42,201.25
2025-07-01,43,147.93
2025-07-01,44,146.36
2025-07-01,45,120.82
2025-07-01,46,112.92
2025-07-01,47,85.36
2025-07-01,48,85.3
2025-07-02,1,110.7
2025-07-02,2,97.57
2025-07-02,3,90.43
2025-07-02,4,85.95
2025-07-02,5,79.35
2025-07-02,6,77.06
2025-07-02,7,73.49
2025-07-02,8,70.44
2025-07-02,9,69.69
2025-07-02,10,68.86
2025-07-02,11,71.57
2025-07-02,12,75.08
2025-07-02,13,80.51
2025-07-02,14,90.38
2025-07-02,15,86.61
2025-07-02,16,88.76
2025-07-02,17,78.27
2025-07-02,18,83.94
2025-07-02,19,74.06
2025-07-02,20,79.84
2025-07-02,21,83.1
2025-07-02,22,81.05
2025-07-02,23,69.34
2025-07-02,24,70.0
2025-07-02,25,64.35
2025-07-02,26,64.84
2025-07-02,27,73.86
2025-07-02,28,69.5
2025-07-02,29,67.84
2025-07-02,30,63.8
2025-07-02,31,71.42
2025-07-02,32,72.95
2025-07-02,33,67.62
2025-07-02,34,66.86
2025-07-02,35,73.89
2025-07-02,36,76.77
2025-07-02,37,75.91
2025-07-02,38,81.11
2025-07-02,39,86.96
2025-07-02,40,81.87
2025-07-02,41,80.68
2025-07-02,42,78.83
2025-07-02,43,75.71
2025-07-02,44,76.8
2025-07-02,45,75.2
2025-07-02,46,75.21
2025-07-02,47,89.87
2025-07-02,48,93.56
2025-07-03,1,91.74
2025-07-03,2,95.93
2025-07-03,3,91.18
2025-07-03,4,87.54
2025-07-03,5,82.06
2025-07-03,6,83.33
2025-07-03,7,92.41
2025-07-03,8,92.44
2025-07-03,9,90.82
2025-07-03,10,90.05
2025-07-03,11,103.93
2025-07-03,12,107.79
2025-07-03,13,96.61
2025-07-03,14,108.16
2025-07-03,15,109.88
2025-07-03,16,110.62
2025-07-03,17,95.49
2025-07-03,18,90.36
2025-07-03,19,80.51
2025-07-03,20,81.49
2025-07-03,21,83.13
2025-07-03,22,80.12
2025-07-03,23,66.96
2025-07-03,24,68.18
2025-07-03,25,65.45
2025-07-03,26,58.66
2025-07-03,27,68.99
2025-07-03,28,67.37
2025-07-03,29,62.46
2025-07-03,30,61.92
2025-07-03,31,68.12
2025-07-03,32,71.49
2025-07-03,33,71.92
2025-07-03,34,69.47
2025-07-03,35,71.4
2025-07-03,36,60.08
2025-07-03,37,74.53
2025-07-03,38,71.52
2025-07-03,39,75.81
2025-07-03,40,82.27
2025-07-03,41,87.5
2025-07-03,42,87.05
2025-07-03,43,89.46
2025-07-03,44,91.2
2025-07-03,45,87.95
2025-07-03,46,77.77
2025-07-03,47,60.64
2025-07-03,48,80.18
2025-07-04,1,77.39
2025-07-04,2,80.01
2025-07-04,3,80.3
2025-07-04,4,80.42
2025-07-04,5,77.97
2025-07-04,6,76.54
2025-07-04,7,72.37
2025-07-04,8,69.23
2025-07-04,9,71.88
2025-07-04,10,68.79
2025-07-04,11,71.36
2025-07-04,12,73.98
2025-07-04,13,81.67
2025-07-04,14,86.93
2025-07-04,15,84.24
2025-07-04,16,83.56
2025-07-04,17,67.76
2025-07-04,18,60.69
2025-07-04,19,33.81
2025-07-04,20,23.39
2025-07-04,21,26.18
2025-07-04,22,13.22
2025-07-04,23,-0.07
2025-07-04,24,-8.89
2025-07-04,25,-5.17
2025-07-04,26,-12.24
2025-07-04,27,-13.84
2025-07-04,28,-18.26
2025-07-04,29,-19.13
2025-07-04,30,-21.77
2025-07-04,31,-26.17
2025-07-04,32,-21.32
2025-07-04,33,16.91
2025-07-04,34,34.16
2025-07-04,35,54.69
2025-07-04,36,60.12
2025-07-04,37,73.64
2025-07-04,38,77.49
2025-07-04,39,93.35
2025-07-04,40,95.05
2025-07-04,41,84.67
2025-07-04,42,79.17
2025-07-04,43,71.6
2025-07-04,44,64.59
2025-07-04,45,63.97
2025-07-04,46,55.49
2025-07-04,47,11.91
2025-07-04,48,11.13
2025-07-05,1,13.79
2025-07-05,2,11.1
2025-07-05,3,17.08
2025-07-05,4,18.48
2025-07-05,5,21.37
2025-07-05,6,17.1
2025-07-05,7,13.4
2025-07-05,8,14.03
2025-07-05,9,13.31
2025-07-05,10,11.42
2025-07-05,11,16.54
2025-07-05,12,17.79
2025-07-05,13,16.26
2025-07-05,14,23.84
2025-07-05,15,0.14
2025-07-05,16,8.34
2025-07-05,17,-10.01
2025-07-05,18,-8.89
2025-07-05,19,-10.41
2025-07-05,20,-11.24
2025-07-05,21,-11.61
2025-07-05,22,-11.11
2025-07-05,23,-6.0
2025-07-05,24,2.71
2025-07-05,25,-5.98
2025-07-05,26,-0.65
2025-07-05,27,5.49
2025-07-05,28,-0.28
2025-07-05,29,5.71
2025-07-05,30,0.05
2025-07-05,31,-4.9
2025-07-05,32,-9.19
2025-07-05,33,-17.46
2025-07-05,34,-5.56
2025-07-05,35,3.8
2025-07-05,36,30.46
2025-07-05,37,28.22
2025-07-05,38,55.01
2025-07-05,39,64.0
2025-07-05,40,69.93
2025-07-05,41,66.92
2025-07-05,42,78.2
2025-07-05,43,92.25
2025-07-05,44,93.2
2025-07-05,45,92.4
2025-07-05,46,90.88
2025-07-05,47,87.59
2025-07-05,48,87.16
2025-07-06,1,81.19
2025-07-06,2,81.0
2025-07-06,3,83.17
2025-07-06,4,76.53
2025-07-06,5,75.16
2025-07-06,6,69.44
2025-07-06,7,77.63
2025-07-06,8,82.71
2025-07-06,9,96.24
2025-07-06,10,96.45
2025-07-06,11,94.48
2025-07-06,12,91.62
2025-07-06,13,89.3
2025-07-06,14,93.29
2025-07-06,15,91.42
2025-07-06,16,94.03
2025-07-06,17,95.51
2025-07-06,18,94.45
2025-07-06,19,93.12
2025-07-06,20,93.35
2025-07-06,21,91.45
2025-07-06,22,93.06
2025-07-06,23,85.01
2025-07-06,24,85.81
2025-07-06,25,88.47
2025-07-06,26,86.5
2025-07-06,27,87.57
2025-07-06,28,85.58
2025-07-06,29,82.17
2025-07-06,30,73.61
2025-07-06,31,77.27
2025-07-06,32,80.82
2025-07-06,33,83.38
2025-07-06,34,86.84
2025-07-06,35,96.2
2025-07-06,36,91.13
2025-07-06,37,105.53
2025-07-06,38,106.84
2025-07-06,39,107.88
2025-07-06,40,106.83
2025-07-06,41,107.01
2025-07-06,42,102.71
2025-07-06,43,97.2
2025-07-06,44,97.15
2025-07-06,45,100.51
2025-07-06,46,101.14
2025-07-06,47,91.34
2025-07-06,48,89.56
2025-07-07,1,86.31
2025-07-07,2,88.29
2025-07-07,3,87.21
2025-07-07,4,85.86
2025-07-07,5,84.98
2025-07-07,6,80.89
2025-07-07,7,75.61
2025-07-07,8,83.27
2025-07-07,9,84.33
2025-07-07,10,81.53
2025-07-07,11,84.75
2025-07-07,12,91.07
2025-07-07,13,86.55
2025-07-07,14,83.84
2025-07-07,15,91.72
2025-07-07,16,89.29
2025-07-07,17,80.01
2025-07-07,18,68.75
2025-07-07,19,58.67
2025-07-07,20,47.15
2025-07-07,21,40.68
2025-07-07,22,38.67
2025-07-07,23,40.59
2025-07-07,24,43.11
2025-07-07,25,17.56
2025-07-07,26,16.5
2025-07-07,27,16.44
2025-07-07,28,6.29
2025-07-07,29,5.8
2025-07-07,30,3.91
2025-07-07,31,-1.27
2025-07-07,32,7.44
2025-07-07,33,17.73
2025-07-07,34,38.76
2025-07-07,35,54.54
2025-07-07,36,58.66
2025-07-07,37,65.72
2025-07-07,38,74.82
2025-07-07,39,90.98
2025-07-07,40,97.95
2025-07-07,41,101.86
2025-07-07,42,102.18
2025-07-07,43,96.72
2025-07-07,44,84.5
2025-07-07,45,92.73
2025-07-07,46,80.17
2025-07-07,47,76.11
2025-07-07,48,72.26
2025-07-08,1,73.08
2025-07-08,2,79.03
2025-07-08,3,63.37
2025-07-08,4,59.87
2025-07-08,5,74.83
2025-07-08,6,72.27
2025-07-08,7,63.93
2025-07-08,8,69.33
2025-07-08,9,70.69
2025-07-08,10,70.4
2025-07-08,11,61.91
2025-07-08,12,53.89
2025-07-08,13,77.37
2025-07-08,14,91.19
2025-07-08,15,89.4
2025-07-08,16,91.66
2025-07-08,17,94.65
2025-07-08,18,82.58
2025-07-08,19,76.91
2025-07-08,20,69.21
2025-07-08,21,69.47
2025-07-08,22,73.14
2025-07-08,23,65.02
2025-07-08,24,60.91
2025-07-08,25,60.87
2025-07-08,26,56.2
2025-07-08,27,52.19
2025-07-08,28,55.52
2025-07-08,29,48.65
2025-07-08,30,52.16
2025-07-08,31,59.05
2025-07-08,32,69.0
2025-07-08,33,66.63
2025-07-08,34,64.49
2025-07-08,35,77.32
2025-07-08,36,69.04
2025-07-08,37,80.72
2025-07-08,38,86.44
2025-07-08,39,102.47
2025-07-08,40,102.95
2025-07-08,41,102.16
2025-07-08,42,102.88
2025-07-08,43,102.1
2025-07-08,44,94.94
2025-07-08,45,92.19
2025-07-08,46,83.49
2025-07-08,47,85.76
2025-07-08,48,80.09
2025-07-09,1,85.02
2025-07-09,2,78.15
2025-07-09,3,72.67
2025-07-09,4,76.92
2025-07-09,5,76.71
2025-07-09,6,72.85
2025-07-09,7,68.83
2025-07-09,8,63.72
2025-07-09,9,69.72
2025-07-09,10,69.81
2025-07-09,11,72.48
2025-07-09,12,74.21
2025-07-09,13,81.22
2025-07-09,14,95.52
2025-07-09,15,90.13
2025-07-09,16,94.33
2025-07-09,17,86.28
2025-07-09,18,82.03
2025-07-09,19,69.05
2025-07-09,20,70.17
2025-07-09,21,78.4
2025-07-09,22,75.93
2025-07-09,23,73.7
2025-07-09,24,76.7
2025-07-09,25,75.45
2025-07-09,26,82.49
2025-07-09,27,76.98
2025-07-09,28,79.0
2025-07-09,29,76.63
2025-07-09,30,75.66
2025-07-09,31,76.0
2025-07-09,32,74.6
2025-07-09,33,74.58
2025-07-09,34,69.94
2025-07-09,35,74.83
2025-07-09,36,75.66
2025-07-09,37,82.39
2025-07-09,38,82.2
2025-07-09,39,95.2
2025-07-09,40,98.57
2025-07-09,41,101.97
2025-07-09,42,104.36
2025-07-09,43,105.8
2025-07-09,44,104.22
2025-07-09,45,98.67
2025-07-09,46,95.65
2025-07-09,47,85.46
2025-07-09,48,85.48
2025-07-10,1,87.38
2025-07-10,2,84.07
2025-07-10,3,80.01
2025-07-10,4,73.52
2025-07-10,5,77.48
2025-07-10,6,75.11
2025-07-10,7,69.14
2025-07-10,8,73.97
2025-07-10,9,70.62
2025-07-10,10,64.37
2025-07-10,11,66.19
2025-07-10,12,67.43
2025-07-10,13,71.24
2025-07-10,14,75.33
2025-07-10,15,78.96
2025-07-10,16,83.05
2025-07-10,17,78.21
2025-07-10,18,80.18
2025-07-10,19,71.35
2025-07-10,20,67.73
2025-07-10,21,74.35
2025-07-10,22,77.07
2025-07-10,23,72.95
2025-07-10,24,69.51
2025-07-10,25,69.82
2025-07-10,26,70.9
2025-07-10,27,71.6
2025-07-10,28,73.75
2025-07-10,29,72.17
2025-07-10,30,73.72
2025-07-10,31,80.13
2025-07-10,32,80.55
2025-07-10,33,78.27
2025-07-10,34,73.74
2025-07-10,35,76.93
2025-07-10,36,77.6
2025-07-10,37,84.43
2025-07-10,38,92.01
2025-07-10,39,108.15
2025-07-10,40,110.24
2025-07-10,41,110.59
2025-07-10,42,111.3
2025-07-10,43,102.69
2025-07-10,44,101.13
2025-07-10,45,102.13
2025-07-10,46,95.41
2025-07-10,47,84.84
2025-07-10,48,87.59
2025-07-11,1,87.25
2025-07-11,2,87.03
2025-07-11,3,87.22
2025-07-11,4,84.11
2025-07-11,5,84.5
2025-07-11,6,82.35
2025-07-11,7,82.38
2025-07-11,8,81.57
2025-07-11,9,76.48
2025-07-11,10,78.5
2025-07-11,11,79.57
2025-07-11,12,81.69
2025-07-11,13,86.32
2025-07-11,14,91.39
2025-07-11,15,92.0
2025-07-11,16,93.55
2025-07-11,17,89.64
2025-07-11,18,85.47
2025-07-11,19,86.69
2025-07-11,20,84.11
2025-07-11,21,75.08
2025-07-11,22,75.32
2025-07-11,23,72.64
2025-07-11,24,69.53
2025-07-11,25,68.61
2025-07-11,26,69.74
2025-07-11,27,69.13
2025-07-11,28,69.29
2025-07-11,29,70.78
2025-07-11,30,69.05
2025-07-11,31,65.03
2025-07-11,32,65.35
2025-07-11,33,65.94
2025-07-11,34,75.51
2025-07-11,35,88.92
2025-07-11,36,76.86
2025-07-11,37,87.37
2025-07-11,38,92.72
2025-07-11,39,106.24
2025-07-11,40,105.49
2025-07-11,41,110.73
2025-07-11,42,112.55
2025-07-11,43,110.97
2025-07-11,44,109.08
2025-07-11,45,100.55
2025-07-11,46,88.47
2025-07-11,47,92.75
2025-07-11,48,88.56
2025-07-12,1,91.54
2025-07-12,2,87.63
2025-07-12,3,86.3
2025-07-12,4,86.59
2025-07-12,5,86.17
2025-07-12,6,83.86
2025-07-12,7,87.12
2025-07-12,8,88.6
2025-07-12,9,88.17
2025-07-12,10,86.37
2025-07-12,11,82.74
2025-07-12,12,83.27
2025-07-12,13,81.25
2025-07-12,14,84.46
2025-07-12,15,81.95
2025-07-12,16,89.06
2025-07-12,17,92.29
2025-07-12,18,87.92
2025-07-12,19,77.53
2025-07-12,20,77.54
2025-07-12,21,79.63
2025-07-12,22,76.46
2025-07-12,23,63.54
2025-07-12,24,68.21
2025-07-12,25,68.36
2025-07-12,26,58.07
2025-07-12,27,45.49
2025-07-12,28,49.32
2025-07-12,29,48.42
2025-07-12,30,50.62
2025-07-12,31,50.23
2025-07-12,32,60.44
2025-07-12,33,68.15
2025-07-12,34,70.52
2025-07-12,35,89.41
2025-07-12,36,78.92
2025-07-12,37,80.48
2025-07-12,38,84.29
2025-07-12,39,97.71
2025-07-12,40,101.18
2025-07-12,41,91.92
2025-07-12,42,99.03
2025-07-12,43,105.31
2025-07-12,44,105.26
2025-07-12,45,99.41
2025-07-12,46,90.0
2025-07-12,47,85.48
2025-07-12,48,83.4
2025-07-13,1,85.13
2025-07-13,2,87.65
2025-07-13,3,85.78
2025-07-13,4,80.85
2025-07-13,5,81.92
2025-07-13,6,86.29
2025-07-13,7,79.84
2025-07-13,8,81.99
2025-07-13,9,83.94
2025-07-13,10,86.75
2025-07-13,11,85.52
2025-07-13,12,80.85
2025-07-13,13,77.1
2025-07-13,14,77.45
2025-07-13,15,66.72
2025-07-13,16,69.49
2025-07-13,17,71.75
2025-07-13,18,74.09
2025-07-13,19,66.38
2025-07-13,20,68.9
2025-07-13,21,68.16
2025-07-13,22,63.27
2025-07-13,23,58.84
2025-07-13,24,53.45
2025-07-13,25,52.51
2025-07-13,26,48.68
2025-07-13,27,37.47
2025-07-13,28,49.29
2025-07-13,29,51.92
2025-07-13,30,58.45
2025-07-13,31,68.44
2025-07-13,32,70.87
2025-07-13,33,78.43
2025-07-13,34,78.69
2025-07-13,35,85.77
2025-07-13,36,83.3
2025-07-13,37,92.88
2025-07-13,38,91.01
2025-07-13,39,100.25
2025-07-13,40,94.99
2025-07-13,41,98.98
2025-07-13,42,98.01
2025-07-13,43,102.98
2025-07-13,44,98.77
2025-07-13,45,98.0
2025-07-13,46,96.22
2025-07-13,47,87.5
2025-07-13,48,82.77
2025-07-14,1,87.52
2025-07-14,2,85.04
2025-07-14,3,78.0
2025-07-14,4,78.26
2025-07-14,5,81.87
2025-07-14,6,78.31
2025-07-14,7,77.48
2025-07-14,8,78.81
2025-07-14,9,79.71
2025-07-14,10,79.24
2025-07-14,11,73.1
2025-07-14,12,72.98
2025-07-14,13,82.4
2025-07-14,14,87.16
2025-07-14,15,81.11
2025-07-14,16,82.5
2025-07-14,17,72.88
2025-07-14,18,76.7
2025-07-14,19,81.68
2025-07-14,20,75.12
2025-07-14,21,74.07
2025-07-14,22,72.42
2025-07-14,23,63.18
2025-07-14,24,58.6
2025-07-14,25,73.6
2025-07-14,26,71.29
2025-07-14,27,67.02
2025-07-14,28,62.9
2025-07-14,29,68.3
2025-07-14,30,61.25
2025-07-14,31,59.06
2025-07-14,32,53.61
2025-07-14,33,48.38
2025-07-14,34,60.03
2025-07-14,35,62.44
2025-07-14,36,62.38
2025-07-14,37,67.67
2025-07-14,38,61.78
2025-07-14,39,62.46
2025-07-14,40,73.7
2025-07-14,41,78.04
2025-07-14,42,75.16
2025-07-14,43,87.44
2025-07-14,44,89.77
2025-07-14,45,87.46
2025-07-14,46,85.07
2025-07-14,47,89.49
2025-07-14,48,86.95
2025-07-15,1,90.92
2025-07-15,2,86.46
2025-07-15,3,89.04
2025-07-15,4,93.21
2025-07-15,5,94.0
2025-07-15,6,93.04
2025-07-15,7,91.98
2025-07-15,8,84.5
2025-07-15,9,95.18
2025-07-15,10,94.1
2025-07-15,11,93.06
2025-07-15,12,98.03
2025-07-15,13,99.04
2025-07-15,14,104.82
2025-07-15,15,91.06
2025-07-15,16,97.87
2025-07-15,17,92.27
2025-07-15,18,90.59
2025-07-15,19,87.63
2025-07-15,20,84.1
2025-07-15,21,75.42
2025-07-15,22,79.2
2025-07-15,23,78.83
2025-07-15,24,77.31
2025-07-15,25,78.54
2025-07-15,26,72.0
2025-07-15,27,53.58
2025-07-15,28,46.14
2025-07-15,29,48.18
2025-07-15,30,39.61
2025-07-15,31,36.56
2025-07-15,32,42.57
2025-07-15,33,58.9
2025-07-15,34,68.66
2025-07-15,35,85.19
2025-07-15,36,85.09
2025-07-15,37,85.77
2025-07-15,38,81.58
2025-07-15,39,91.79
2025-07-15,40,86.31
2025-07-15,41,95.65
2025-07-15,42,94.74
2025-07-15,43,96.22
2025-07-15,44,90.76
2025-07-15,45,84.89
2025-07-15,46,82.52
2025-07-15,47,85.53
2025-07-15,48,88.43
2025-07-16,1,80.17
2025-07-16,2,75.36
2025-07-16,3,71.0
2025-07-16,4,70.91
2025-07-16,5,67.43
2025-07-16,6,67.93
2025-07-16,7,68.82
2025-07-16,8,68.45
2025-07-16,9,69.37
